"ymd","ym","dow","toy","timeCount","tod","load","tempMax","temp95Max","tempMin","temp95Min","todFrom1","peak24","tod24","matTem.1","matTem.2","matTem.3","matTem.4","matTem.5","matTem.6","matTem.7","matTem.8","matTem.9","matTem.10","matTem.11","matTem.12","matTem.13","matTem.14","matTem.15","matTem.16","matTem.17","matTem.18","matTem.19","matTem.20","matTem.21","matTem.22","matTem.23","matTem.24","matTem.25","matTem.26","matTem.27","matTem.28","matTem.29","matTem.30","matTem.31","matTem.32","matTem.33","matTem.34","matTem.35","matTem.36","matTem.37","matTem.38","matTem.39","matTem.40","matTem.41","matTem.42","matTem.43","matTem.44","matTem.45","matTem.46","matTem.47","matTem.48","matTem95.1","matTem95.2","matTem95.3","matTem95.4","matTem95.5","matTem95.6","matTem95.7","matTem95.8","matTem95.9","matTem95.10","matTem95.11","matTem95.12","matTem95.13","matTem95.14","matTem95.15","matTem95.16","matTem95.17","matTem95.18","matTem95.19","matTem95.20","matTem95.21","matTem95.22","matTem95.23","matTem95.24","matTem95.25","matTem95.26","matTem95.27","matTem95.28","matTem95.29","matTem95.30","matTem95.31","matTem95.32","matTem95.33","matTem95.34","matTem95.35","matTem95.36","matTem95.37","matTem95.38","matTem95.39","matTem95.40","matTem95.41","matTem95.42","matTem95.43","matTem95.44","matTem95.45","matTem95.46","matTem95.47","matTem95.48","matInt.1","matInt.2","matInt.3","matInt.4","matInt.5","matInt.6","matInt.7","matInt.8","matInt.9","matInt.10","matInt.11","matInt.12","matInt.13","matInt.14","matInt.15","matInt.16","matInt.17","matInt.18","matInt.19","matInt.20","matInt.21","matInt.22","matInt.23","matInt.24","matInt.25","matInt.26","matInt.27","matInt.28","matInt.29","matInt.30","matInt.31","matInt.32","matInt.33","matInt.34","matInt.35","matInt.36","matInt.37","matInt.38","matInt.39","matInt.40","matInt.41","matInt.42","matInt.43","matInt.44","matInt.45","matInt.46","matInt.47","matInt.48","matLag.1","matLag.2","matLag.3","matLag.4","matLag.5","matLag.6","matLag.7","matLag.8","matLag.9","matLag.10","matLag.11","matLag.12","matLag.13","matLag.14","matLag.15","matLag.16","matLag.17","matLag.18","matLag.19","matLag.20","matLag.21","matLag.22","matLag.23","matLag.24","matLag.25","matLag.26","matLag.27","matLag.28","matLag.29","matLag.30","matLag.31","matLag.32","matLag.33","matLag.34","matLag.35","matLag.36","matLag.37","matLag.38","matLag.39","matLag.40","matLag.41","matLag.42","matLag.43","matLag.44","matLag.45","matLag.46","matLag.47","matLag.48"
2016-06-08,"2016-6","3",0.43445096,1465336800,24,4.998182,23.0652126,19.28790708,14.42349231,16.98978550,25,4.980469,33,17.2999704973,17.0207212598,16.6938538062,16.3896147976,15.9984310445,15.9437943540,15.7928590633,15.4875398545,14.9850258884,14.6817302765,14.5519939564,14.4791477689,14.4234923074,14.5491063379,14.8126510028,14.9946969121,15.4292788131,16.3085373567,17.1390117039,17.5846732064,17.7490262281,17.9173269735,18.4124987905,19.4253107725,20.3993640560,20.9954039158,21.3515650986,21.8198635106,22.3398447805,23.0652125599,22.9562826249,21.6313994026,20.1679822694,19.6212549014,19.2856071778,19.1708507108,19.1466804026,19.0989137480,19.1768420489,19.4510149285,19.6934086272,19.2513921304,18.7510604233,18.2116712937,17.3398566156,16.5176177862,15.9032279554,15.1757288000, 1.928791e+01, 1.917455e+01, 1.905051e+01, 1.891747e+01, 1.877152e+01, 1.863013e+01, 1.848827e+01, 1.833823e+01, 1.817057e+01, 1.799613e+01, 1.782392e+01, 1.765668e+01, 1.749502e+01, 1.734773e+01, 1.722097e+01, 1.710966e+01, 1.702564e+01, 1.698979e+01, 1.699725e+01, 1.702662e+01, 1.706274e+01, 1.710547e+01, 1.717082e+01, 1.728354e+01, 1.743934e+01, 1.761714e+01, 1.780386e+01, 1.800466e+01, 1.822142e+01, 1.846361e+01, 1.868824e+01, 1.883540e+01, 1.890203e+01, 1.893799e+01, 1.895537e+01, 1.896615e+01, 1.897517e+01, 1.898136e+01, 1.899113e+01, 1.901413e+01, 1.904809e+01, 1.905826e+01, 1.904290e+01, 1.900134e+01, 1.891826e+01, 1.879823e+01, 1.865348e+01, 1.847959e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.208131,3.118648,3.054357,3.036644,2.986524,2.951885,2.905175,2.889168,2.860172,2.802703,2.873423,3.013290,3.375813,3.754344,4.197429,4.456430,4.638939,4.709266,4.808851,4.851887,4.868419,4.889937,4.916965,4.950817,4.973384,4.949898,4.911980,4.872486,4.865008,4.832862,4.802291,4.855430,4.924575,4.980469,4.969973,4.922476,4.870650,4.802685,4.705592,4.634478,4.565332,4.480966,4.424547,4.336770,4.213042,3.987367,3.682574,3.447977
2016-06-09,"2016-6","4",0.43718336,1465423200,23,4.965381,21.4338667,18.27732641,12.50935055,14.83366030,24,4.998182,24,14.4342832479,13.9650322541,13.7099510854,13.6692938879,13.4706778903,13.1804612071,12.9351134161,12.7954234768,12.6668591651,12.6939323759,12.6567684807,12.5274892172,12.5093505509,12.5134911741,12.6476515365,12.8513967109,12.8581785662,12.9491325343,13.0813247558,13.2285800505,13.5912570709,14.0244803092,14.6368298853,15.6616158954,16.6020760442,17.3513123723,17.8361957463,18.5425167966,19.2638699791,19.8156276887,20.2126616059,20.7840295290,21.2753955266,21.4211241455,21.4338666770,21.3310140904,21.3543417432,21.4115790602,21.1575704536,20.7904044180,20.3551763596,20.0447454632,19.6920859241,18.9555727887,18.0810064751,17.5118877512,17.0248829240,16.3721884432, 1.827733e+01, 1.806171e+01, 1.784412e+01, 1.763538e+01, 1.742715e+01, 1.721481e+01, 1.700083e+01, 1.679056e+01, 1.658437e+01, 1.638985e+01, 1.620320e+01, 1.601941e+01, 1.584391e+01, 1.567739e+01, 1.552590e+01, 1.539218e+01, 1.526548e+01, 1.514966e+01, 1.504624e+01, 1.495536e+01, 1.488715e+01, 1.484402e+01, 1.483366e+01, 1.487506e+01, 1.496141e+01, 1.508090e+01, 1.521867e+01, 1.538486e+01, 1.557881e+01, 1.579065e+01, 1.601175e+01, 1.625037e+01, 1.650162e+01, 1.674759e+01, 1.698191e+01, 1.719936e+01, 1.740711e+01, 1.760733e+01, 1.778485e+01, 1.793512e+01, 1.805613e+01, 1.815556e+01, 1.823238e+01, 1.826854e+01, 1.825917e+01, 1.822180e+01, 1.816196e+01, 1.807247e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.248937,3.138329,3.087946,3.063673,3.019194,2.974059,2.936927,2.915934,2.903470,2.861615,2.935615,3.070364,3.430133,3.805646,4.225245,4.493562,4.669116,4.748365,4.832337,4.870518,4.883508,4.922607,4.967086,4.981519,4.998182,4.948324,4.923001,4.900696,4.882458,4.828401,4.802160,4.820660,4.882065,4.937302,4.948980,4.897941,4.837323,4.773426,4.676070,4.599052,4.500122,4.412607,4.363799,4.299376,4.208319,3.981332,3.693858,3.451651
2016-06-10,"2016-6","5",0.43991575,1465509600,24,4.993984,21.8924438,18.97786875,13.51683077,15.95427419,25,4.965381,23,16.0137967119,15.8255653373,15.7331896143,15.3998302052,14.8905598321,14.7371247045,14.6621523499,14.7535401165,14.4821200322,14.0762944188,13.7039522215,13.5168307655,13.6687448592,13.8795482354,14.0852702441,14.5865333453,15.0535948952,15.3915122473,15.6297904234,15.7979397393,16.1655776469,16.6912132345,17.2366655777,17.6516699483,18.1846035116,19.0240201291,19.9052347705,20.4416984344,20.6770784096,20.9808983803,21.4222467973,21.6465895733,21.7118984816,21.8389825929,21.8924438054,21.6879929050,21.2900350747,20.8579438308,20.7290229183,20.2965195891,20.1012743318,19.9528910733,19.6513264189,19.2839411820,18.7592504301,18.2207667213,17.8591678195,17.3331686998, 1.796953e+01, 1.786234e+01, 1.775588e+01, 1.763808e+01, 1.750070e+01, 1.736252e+01, 1.722750e+01, 1.710381e+01, 1.697272e+01, 1.682790e+01, 1.667170e+01, 1.651396e+01, 1.637170e+01, 1.624709e+01, 1.613900e+01, 1.606138e+01, 1.601099e+01, 1.598001e+01, 1.596250e+01, 1.595427e+01, 1.596484e+01, 1.600116e+01, 1.606293e+01, 1.614237e+01, 1.624448e+01, 1.638346e+01, 1.655955e+01, 1.675366e+01, 1.694983e+01, 1.715138e+01, 1.736492e+01, 1.757901e+01, 1.778565e+01, 1.798832e+01, 1.818352e+01, 1.835875e+01, 1.850531e+01, 1.862294e+01, 1.872825e+01, 1.880666e+01, 1.887139e+01, 1.892547e+01, 1.896176e+01, 1.897787e+01, 1.896694e+01, 1.892963e+01, 1.887611e+01, 1.879896e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.262057,3.149351,3.086897,3.055932,3.004236,2.956477,2.921576,2.909899,2.886938,2.855842,2.916328,3.053701,3.402186,3.756444,4.201234,4.466402,4.640907,4.699950,4.798748,4.859891,4.883770,4.916178,4.931792,4.965381,4.963019,4.944256,4.909355,4.861203,4.845458,4.795731,4.775131,4.802029,4.835749,4.896497,4.889675,4.814887,4.769621,4.717794,4.625687,4.543027,4.466140,4.391746,4.358682,4.306855,4.205564,3.960863,3.685330,3.458473
2016-06-11,"2016-6","6",0.44264815,1465596000,22,4.343724,19.9422580,18.70887280,14.99604903,17.02025922,23,4.993984,24,16.9972287214,17.2213825706,17.3361222275,16.8382457399,16.4016194260,16.1717364736,16.0090370000,15.7409829044,15.5620523648,15.5600236299,15.5539723101,15.4077987739,15.1482362642,14.9960490341,15.2244429805,15.4752552897,15.8446896724,16.3427636129,16.8045240500,17.0551758607,17.2942657535,17.4176062592,17.6077493242,17.9935904897,18.2075418169,18.5030267672,18.9229445890,19.3177489137,19.7645217435,19.9422579565,19.6084885798,18.8056348045,18.1450935039,17.8614587910,18.1390212227,18.4665309901,18.7280853314,18.7382117411,18.6421113934,18.5096546911,18.2647164577,17.8982480456,17.6589571637,17.2365102458,16.9215627588,16.6505847127,16.4805107529,16.6290873879, 1.870887e+01, 1.863450e+01, 1.856958e+01, 1.848301e+01, 1.837894e+01, 1.826858e+01, 1.815561e+01, 1.803487e+01, 1.791123e+01, 1.779367e+01, 1.768169e+01, 1.756799e+01, 1.744701e+01, 1.732446e+01, 1.721946e+01, 1.713225e+01, 1.706787e+01, 1.703161e+01, 1.702026e+01, 1.702201e+01, 1.703562e+01, 1.705472e+01, 1.708237e+01, 1.712793e+01, 1.718191e+01, 1.724797e+01, 1.733172e+01, 1.743102e+01, 1.754769e+01, 1.766742e+01, 1.776447e+01, 1.781653e+01, 1.783296e+01, 1.783439e+01, 1.784962e+01, 1.788046e+01, 1.792284e+01, 1.796361e+01, 1.799754e+01, 1.802314e+01, 1.803522e+01, 1.802837e+01, 1.800990e+01, 1.797123e+01, 1.791875e+01, 1.785534e+01, 1.778660e+01, 1.772872e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.271635,3.161947,3.099755,3.075350,3.011059,2.958445,2.933385,2.919215,2.901239,2.864633,2.916459,3.032577,3.385785,3.726135,4.170007,4.461679,4.644056,4.736163,4.820791,4.857923,4.873405,4.907650,4.948586,4.986636,4.993984,4.971941,4.936778,4.878784,4.842178,4.790220,4.740361,4.749546,4.773032,4.816068,4.817380,4.757025,4.692471,4.618208,4.536204,4.451576,4.331784,4.262770,4.215798,4.152294,4.039194,3.840416,3.605294,3.391296
2016-06-12,"2016-6","0",0.44538054,1465682400,34,4.296227,18.2071660,17.66976332,14.29788825,15.73038920,35,4.343724,22,16.5495149598,16.2386302057,16.0414209634,16.0102363474,15.9627345410,15.8198589246,15.6067998102,15.3497470126,15.1422429286,14.9273891817,14.8164801224,14.4469521418,14.2978882515,14.3430916577,14.4095117481,14.4656560833,14.5286522562,14.5445171767,14.6478624549,14.9283959357,15.1969872740,15.3351795609,15.2275750501,15.2482988901,15.2735609352,15.2244432560,15.1781557760,15.4146899293,15.7274298660,16.2182463086,16.6964346806,17.2004290607,17.5583877858,17.7860601203,18.0841718642,18.1878988866,18.2071659614,17.9263642904,17.8138802965,17.9432657959,17.9891179965,17.7660638898,17.4610648316,17.1510252274,16.9128307906,16.7225734922,16.2858700083,15.8342881191, 1.766976e+01, 1.759821e+01, 1.752037e+01, 1.744486e+01, 1.737075e+01, 1.729321e+01, 1.720889e+01, 1.711593e+01, 1.701725e+01, 1.691275e+01, 1.680794e+01, 1.668989e+01, 1.657029e+01, 1.645893e+01, 1.635646e+01, 1.626192e+01, 1.617526e+01, 1.609372e+01, 1.602143e+01, 1.596678e+01, 1.592829e+01, 1.589863e+01, 1.586508e+01, 1.583424e+01, 1.580621e+01, 1.577712e+01, 1.574717e+01, 1.573054e+01, 1.573039e+01, 1.575478e+01, 1.580186e+01, 1.587179e+01, 1.595612e+01, 1.604762e+01, 1.614945e+01, 1.625137e+01, 1.634916e+01, 1.642802e+01, 1.649731e+01, 1.656961e+01, 1.664059e+01, 1.669686e+01, 1.673507e+01, 1.675587e+01, 1.676372e+01, 1.676166e+01, 1.673787e+01, 1.669269e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.215741,3.096999,3.024311,2.968286,2.902945,2.840491,2.801785,2.773182,2.750089,2.684355,2.698394,2.745759,2.901764,3.060393,3.295121,3.528144,3.801316,4.010328,4.177092,4.270642,4.300295,4.326930,4.343724,4.343724,4.324437,4.299639,4.247156,4.171581,4.118180,4.082623,4.047066,4.042343,4.088265,4.161609,4.207269,4.182865,4.181684,4.123428,4.133400,4.075144,3.961782,3.918090,3.892111,3.845139,3.809320,3.663943,3.459786,3.269405
2016-06-13,"2016-6","1",0.44811294,1465768800,34,5.057094,17.4515725,16.63660678,13.72983950,15.27509969,35,4.296227,34,15.5710202362,15.2061872726,14.9875751009,15.0700237839,14.9426920380,14.6825870653,14.4250756452,14.6019113458,14.6935848773,14.3677643867,13.8964776690,13.7298395023,13.8700101449,13.9201650909,13.8911971695,14.0393295687,14.3006113577,14.5923701493,14.8639045665,15.1455943823,15.3506215817,15.5936278900,15.7786689408,15.6854286445,15.5761379077,15.8811900582,16.4238054254,16.6614529732,16.8073852606,16.8436632862,17.0078358894,17.3140850517,17.4515725019,17.3922127735,17.1692164005,16.8693064591,16.6220091486,16.3360918554,16.1073560851,15.9713307624,15.8828301869,15.8645854921,15.8764859069,15.7163636112,15.3090935915,15.0083021247,14.8684118166,14.9755226035, 1.663661e+01, 1.656509e+01, 1.648621e+01, 1.641540e+01, 1.634177e+01, 1.625881e+01, 1.616712e+01, 1.608886e+01, 1.601910e+01, 1.593653e+01, 1.583453e+01, 1.572929e+01, 1.563633e+01, 1.555052e+01, 1.546755e+01, 1.539614e+01, 1.534137e+01, 1.530392e+01, 1.528192e+01, 1.527510e+01, 1.527888e+01, 1.529461e+01, 1.531882e+01, 1.533715e+01, 1.534910e+01, 1.537570e+01, 1.542811e+01, 1.548977e+01, 1.555565e+01, 1.562005e+01, 1.568944e+01, 1.577068e+01, 1.585472e+01, 1.593160e+01, 1.599348e+01, 1.603727e+01, 1.606650e+01, 1.607998e+01, 1.608135e+01, 1.607585e+01, 1.606620e+01, 1.605612e+01, 1.604714e+01, 1.603060e+01, 1.599452e+01, 1.594521e+01, 1.589137e+01, 1.584558e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.107627,3.002793,2.929055,2.878672,2.811756,2.749958,2.703905,2.680550,2.655227,2.582801,2.557872,2.577815,2.665723,2.766096,2.917771,3.077187,3.328579,3.532080,3.742404,3.891849,4.027910,4.116212,4.210812,4.248862,4.277334,4.248206,4.210943,4.196642,4.194542,4.131038,4.146652,4.124740,4.206482,4.255553,4.296227,4.285075,4.273529,4.242695,4.234691,4.165546,4.090364,4.033945,4.012296,3.968736,3.896835,3.677195,3.438530,3.215873
2016-06-14,"2016-6","2",0.45084534,1465855200,34,5.008941,17.1046883,15.80741986,13.33923696,14.55606208,35,5.057094,34,15.0823685228,15.1880795012,15.0232453322,14.5810865711,14.2071301430,13.7996490025,13.5383329639,13.4379925850,13.4140637104,13.4488572922,13.3898996232,13.3392369556,13.3432982693,13.4915802394,13.7158578076,13.7491153496,13.7176071206,13.7597579821,13.9985491983,14.2132305979,14.4204036674,14.7233614760,14.9690567514,15.9889972725,16.6212783251,15.8967604936,15.0808310303,15.2452304562,15.9420818660,16.7960326288,17.1046882819,15.8084644944,14.8319102204,15.4450462502,16.4293426469,16.6844312170,16.4691745605,16.4511726382,16.4199415347,16.4233004876,16.3452568027,16.3538896685,16.2127161312,15.7447933723,15.2943381553,15.0055960216,14.7951434918,14.3858112495, 1.580742e+01, 1.577645e+01, 1.573879e+01, 1.568091e+01, 1.560722e+01, 1.551684e+01, 1.541791e+01, 1.531892e+01, 1.522368e+01, 1.513493e+01, 1.504768e+01, 1.496226e+01, 1.488131e+01, 1.481183e+01, 1.475703e+01, 1.470663e+01, 1.465718e+01, 1.461231e+01, 1.458162e+01, 1.456320e+01, 1.455606e+01, 1.456443e+01, 1.458466e+01, 1.465488e+01, 1.475320e+01, 1.481037e+01, 1.482390e+01, 1.484496e+01, 1.489982e+01, 1.499463e+01, 1.510013e+01, 1.513555e+01, 1.512037e+01, 1.513660e+01, 1.520124e+01, 1.527540e+01, 1.533509e+01, 1.539089e+01, 1.544234e+01, 1.549139e+01, 1.553408e+01, 1.557508e+01, 1.560696e+01, 1.561385e+01, 1.559787e+01, 1.556826e+01, 1.552960e+01, 1.547241e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.042811,2.941520,2.900714,2.878016,2.839441,2.790632,2.764784,2.757174,2.741430,2.723848,2.794043,2.948474,3.315196,3.697794,4.152687,4.451838,4.644056,4.695226,4.816461,4.861859,4.878128,4.911455,4.967874,5.013533,5.021012,4.993459,4.959739,4.936909,4.907519,4.886526,4.831025,4.881277,4.976402,5.037151,5.057094,5.036888,4.940189,4.839291,4.770408,4.668985,4.558640,4.475849,4.415363,4.298064,4.163446,3.903788,3.614872,3.387753
2016-06-15,"2016-6","3",0.45357773,1465941600,34,5.030459,18.0062044,16.04284196,12.15926120,14.00170756,35,5.008941,34,13.9202563416,13.9495061770,14.0149341984,13.9978851247,13.8949506315,13.6319162895,13.4141314602,12.9876128342,12.6915733662,12.5978572341,12.5348639910,12.3396831913,12.1592611983,12.3137661896,12.5636120398,12.7936178706,13.0460457017,13.6015758869,14.2550721324,14.8839228809,15.4980974692,16.0215393674,16.4177816546,16.7324030928,16.8715485488,16.7243206996,16.6834495948,16.7429907462,16.8096452279,16.5353373926,16.3244740892,16.5653108290,16.9819617261,17.5305855815,17.8498523023,18.0062043896,18.0029839969,17.6554102447,17.2136767277,16.9403367955,16.7747876226,16.4609045174,16.1977784122,16.0318857010,15.7342342561,15.1548557211,14.6604219737,14.3370398176, 1.539481e+01, 1.532254e+01, 1.525716e+01, 1.519420e+01, 1.512923e+01, 1.505437e+01, 1.497236e+01, 1.487312e+01, 1.476404e+01, 1.465573e+01, 1.454969e+01, 1.443919e+01, 1.432519e+01, 1.422462e+01, 1.414157e+01, 1.407417e+01, 1.402277e+01, 1.400171e+01, 1.401438e+01, 1.405785e+01, 1.412987e+01, 1.422445e+01, 1.433412e+01, 1.445403e+01, 1.457491e+01, 1.468238e+01, 1.478243e+01, 1.488046e+01, 1.497692e+01, 1.505484e+01, 1.511832e+01, 1.519067e+01, 1.528023e+01, 1.539275e+01, 1.551561e+01, 1.564014e+01, 1.575828e+01, 1.585314e+01, 1.592116e+01, 1.597212e+01, 1.601225e+01, 1.603469e+01, 1.604284e+01, 1.604229e+01, 1.602689e+01, 1.598329e+01, 1.591715e+01, 1.583814e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.181234,3.074957,3.018275,2.996233,2.956608,2.909636,2.873817,2.872767,2.855186,2.832093,2.883789,3.017095,3.370434,3.757756,4.218159,4.519016,4.708872,4.757156,4.849394,4.909618,4.905157,4.952391,4.955015,4.980994,4.987686,4.973778,4.920639,4.910012,4.882458,4.828926,4.792450,4.846770,4.927068,4.989260,5.008941,4.978108,4.904894,4.817773,4.727766,4.675414,4.563101,4.464959,4.422973,4.323912,4.201365,3.955221,3.652659,3.413207
2016-06-16,"2016-6","4",0.45631013,1466028000,24,4.977320,17.5639933,15.77781012,12.93581845,14.29374192,25,5.030459,34,13.8836048824,13.3145036258,12.9967220930,13.1274670363,13.2755847883,13.0720403011,12.9358184516,13.0344290325,13.2288972939,13.2706697404,13.1882585444,13.1772392275,13.1861402284,13.2237222871,13.2705475984,13.2391687488,13.3872958934,13.8672311818,14.3261404407,14.5567136386,14.4993121395,14.2981788256,14.4428643051,15.1455723084,16.0458168149,16.4109068085,16.7513900250,16.8652792394,16.8310546548,16.6701743316,16.5469761188,16.5116051274,16.3773850972,16.5213079068,16.7893781456,17.0490179723,17.4545592905,17.5639933029,17.2440300744,16.8490951798,16.2710228323,15.6770946407,15.2297729187,15.1995635474,14.9998713034,14.5329508848,14.2155941865,14.1085343490, 1.574041e+01, 1.561912e+01, 1.548800e+01, 1.536997e+01, 1.526525e+01, 1.515559e+01, 1.504460e+01, 1.494409e+01, 1.485833e+01, 1.477895e+01, 1.469942e+01, 1.462331e+01, 1.455145e+01, 1.448506e+01, 1.442434e+01, 1.436508e+01, 1.431619e+01, 1.429374e+01, 1.429536e+01, 1.430843e+01, 1.431797e+01, 1.431698e+01, 1.432328e+01, 1.436439e+01, 1.444846e+01, 1.454659e+01, 1.465683e+01, 1.476725e+01, 1.487044e+01, 1.496043e+01, 1.503975e+01, 1.511335e+01, 1.517655e+01, 1.524379e+01, 1.532107e+01, 1.540746e+01, 1.550982e+01, 1.561253e+01, 1.569410e+01, 1.575185e+01, 1.577781e+01, 1.577277e+01, 1.574562e+01, 1.571832e+01, 1.568240e+01, 1.562493e+01, 1.555446e+01, 1.548216e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.230568,3.116812,3.053308,3.038613,2.990985,2.947424,2.915147,2.900846,2.886807,2.843115,2.895073,3.047797,3.403892,3.779405,4.225507,4.510488,4.696145,4.743773,4.853462,4.906731,4.906863,4.949636,4.956065,4.969842,4.999757,4.968005,4.911192,4.897547,4.887313,4.882721,4.890068,4.912111,4.984406,5.028753,5.030459,4.975352,4.910930,4.836536,4.749415,4.664786,4.552080,4.455906,4.395157,4.314334,4.199266,3.917565,3.635602,3.393395
2016-06-17,"2016-6","5",0.45904252,1466114400,24,4.975090,18.0583542,15.59316078,12.28897813,13.88605118,25,4.977320,24,14.1136137419,13.8949388453,13.6807320951,13.6038683276,13.5832436392,13.6033017352,13.5291109697,13.2269287453,12.8141856747,12.5389812118,12.3776033185,12.2889781291,12.3863437954,12.5142426501,12.6921798465,12.8130485618,12.7653397219,12.7914289674,12.9676910138,13.4945338286,13.8738746912,14.1245806518,14.4022774763,14.8993787044,15.4139117684,15.6957862408,16.0329693558,16.4661385233,16.9933803914,17.4089304898,17.7551083512,18.0583541871,17.8999290093,17.4089578122,16.9601774972,17.2309430765,17.2608931499,16.5358344052,15.8611550404,15.8506382245,16.0100905821,15.7331851971,15.5133868832,15.3437293446,15.0137889527,14.5903100770,14.2645019770,14.3032636866, 1.541374e+01, 1.533780e+01, 1.525494e+01, 1.517239e+01, 1.509293e+01, 1.501845e+01, 1.494398e+01, 1.485813e+01, 1.475593e+01, 1.464509e+01, 1.453171e+01, 1.441958e+01, 1.431791e+01, 1.422773e+01, 1.415095e+01, 1.408406e+01, 1.401812e+01, 1.395679e+01, 1.390733e+01, 1.388669e+01, 1.388605e+01, 1.389798e+01, 1.392319e+01, 1.397200e+01, 1.404410e+01, 1.412668e+01, 1.422200e+01, 1.433420e+01, 1.446716e+01, 1.461425e+01, 1.477129e+01, 1.493565e+01, 1.508386e+01, 1.520012e+01, 1.528812e+01, 1.538526e+01, 1.547904e+01, 1.553188e+01, 1.554834e+01, 1.556346e+01, 1.558579e+01, 1.559316e+01, 1.558917e+01, 1.557690e+01, 1.554874e+01, 1.550082e+01, 1.543901e+01, 1.538222e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.210231,3.101723,3.053308,3.031921,2.988229,2.933910,2.917378,2.907537,2.898615,2.860959,2.923413,3.058950,3.400611,3.783866,4.222096,4.508388,4.705461,4.749021,4.829057,4.845983,4.863564,4.901352,4.931529,4.955015,4.977320,4.956196,4.898597,4.874061,4.839816,4.788121,4.749415,4.736950,4.857004,4.924182,4.894923,4.851100,4.802553,4.749940,4.701918,4.624506,4.534236,4.444491,4.369441,4.253979,4.136155,3.890537,3.601095,3.371877
